,time,corr,median
0,0.0,0.23099958896636963,0.23099958896636963
1,2.0062240663900415,0.2213989496231079,0.23099958896636963
2,4.012448132780083,0.20897150039672852,0.23099958896636963
3,6.018672199170124,0.6144979000091553,0.5438418984413147
4,8.024896265560166,0.5438418984413147,0.6093520522117615
5,10.031120331950207,0.6606917977333069,0.6144979000091553
6,12.037344398340249,0.6093520522117615,0.6495320200920105
7,14.04356846473029,0.6495320200920105,0.6495320200920105
8,16.04979253112033,0.6970760226249695,0.6495320200920105
9,18.05601659751037,0.5346162915229797,0.6495320200920105
10,20.062240663900415,0.6843856573104858,0.5692484974861145
11,22.068464730290458,0.5379050970077515,0.5692484974861145
12,24.074688796680498,0.5692484974861145,0.6036863923072815
13,26.080912863070537,0.6036863923072815,0.6036863923072815
14,28.08713692946058,0.6862489581108093,0.6365694403648376
15,30.093360995850624,0.6365694403648376,0.6365694403648376
16,32.09958506224066,0.6889340877532959,0.6365694403648376
17,34.1058091286307,0.5723243951797485,0.5973032712936401
18,36.11203319502074,0.4911564290523529,0.5723243951797485
19,38.11825726141079,0.5973032712936401,0.5723243951797485
20,40.12448132780083,0.5251255035400391,0.553041934967041
21,42.13070539419087,0.5989292860031128,0.5973032712936401
22,44.136929460580916,0.553041934967041,0.5989292860031128
23,46.143153526970956,0.6210479736328125,0.5989292860031128
24,48.149377593360995,0.6013556122779846,0.6013556122779846
25,50.155601659751035,0.5083010792732239,0.6210479736328125
26,52.161825726141075,0.7435097098350525,0.658826470375061
27,54.16804979253112,0.658826470375061,0.658826470375061
28,56.17427385892116,0.6808416843414307,0.658826470375061
29,58.1804979253112,0.565606415271759,0.565606415271759
30,60.18672199170125,0.5266292691230774,0.565606415271759
31,62.19294605809129,0.5002053380012512,0.5447701811790466
32,64.19917012448133,0.5681813955307007,0.5447701811790466
33,66.20539419087137,0.5447701811790466,0.5681813955307007
34,68.2116182572614,0.6007956266403198,0.5681813955307007
35,70.21784232365145,0.6055169105529785,0.5617499351501465
36,72.22406639004149,0.5617499351501465,0.5754294991493225
37,74.23029045643153,0.5617498755455017,0.5617499351501465
38,76.23651452282158,0.5754294991493225,0.5617498755455017
39,78.24273858921161,0.5518894195556641,0.5518894195556641
40,80.24896265560166,0.4638897478580475,0.5513206124305725
41,82.2551867219917,0.5513206124305725,0.5313262939453125
42,84.26141078838174,0.5313262939453125,0.5313262939453125
43,86.26763485477179,0.47454676032066345,0.5513206124305725
44,88.27385892116183,0.603890061378479,0.603890061378479
45,90.28008298755186,0.6038901805877686,0.603890061378479
46,92.28630705394191,0.6367191672325134,0.603890061378479
47,94.29253112033194,0.5846152305603027,0.6038901805877686
48,96.29875518672199,0.5524141788482666,0.5846152305603027
49,98.30497925311204,0.6055169105529785,0.5846152305603027
50,100.31120331950207,0.5728593468666077,0.5728593468666077
51,102.31742738589212,0.5867931246757507,0.5728593468666077
52,104.32365145228215,0.5283267498016357,0.5617499351501465
53,106.3298755186722,0.5617499351501465,0.5617499351501465
54,108.33609958506224,0.5479971170425415,0.5479971170425415
55,110.34232365145228,0.5642258524894714,0.5479971170425415
56,112.34854771784232,0.5412617325782776,0.54469895362854
57,114.35477178423237,0.4995439052581787,0.54469895362854
58,116.3609958506224,0.54469895362854,0.5412617325782776
59,118.36721991701245,0.5642258524894714,0.5278854370117188
60,120.3734439834025,0.4995439052581787,0.5291461944580078
61,122.37966804979253,0.5278854370117188,0.5291461944580078
62,124.38589211618257,0.5291461944580078,0.5278854370117188
63,126.39211618257261,0.5809546113014221,0.5291461944580078
64,128.39834024896265,0.5043166875839233,0.5291461944580078
65,130.4045643153527,0.5705755949020386,0.5705755949020386
66,132.41078838174275,0.48225659132003784,0.5705755949020386
67,134.41701244813277,0.6952709555625916,0.6306024193763733
68,136.4232365145228,0.6952709555625916,0.6952709555625916
69,138.42946058091286,0.6306024193763733,0.6952709555625916
70,140.4356846473029,0.6952709555625916,0.6952709555625916
71,142.44190871369295,0.1926899403333664,0.6952709555625916
72,144.44813278008297,0.701593816280365,0.6970760226249695
73,146.45435684647302,0.701593816280365,0.6970760226249695
74,148.46058091286307,0.6970760226249695,0.6970760226249695
75,150.4668049792531,0.682582676410675,0.682582676410675
76,152.47302904564316,0.5546934008598328,0.6171168684959412
77,154.4792531120332,0.6171168684959412,0.5979388356208801
78,156.48547717842322,0.5979388356208801,0.5546934008598328
79,158.49170124481327,0.5438418984413147,0.5979388356208801
80,160.49792531120332,0.518680214881897,0.5979388356208801
81,162.50414937759336,0.6036862134933472,0.5438418984413147
82,164.5103734439834,0.6798818111419678,0.518680214881897
83,166.51659751037343,0.49832192063331604,0.6036862134933472
84,168.52282157676348,0.47698554396629333,0.49832192063331604
85,170.52904564315352,0.6606252789497375,0.49832192063331604
86,172.53526970954357,0.38113468885421753,0.5639139413833618
87,174.54149377593362,0.5639139413833618,0.5639139413833618
88,176.54771784232366,0.575120747089386,0.38113468885421753
89,178.55394190871368,0.22257183492183685,0.26449793577194214
90,180.56016597510373,0.26449793577194214,0.22881221771240234
91,182.56639004149378,0.22881221771240234,0.22881221771240234
92,184.57261410788382,0.2130756378173828,0.22881221771240234
93,186.57883817427387,0.2795989513397217,0.2280607372522354
94,188.5850622406639,0.2280607372522354,0.2280607372522354
95,190.59128630705393,0.21399113535881042,0.2795989513397217
96,192.59751037344398,0.6386086344718933,0.4235900640487671
97,194.60373443983403,0.4235900640487671,0.5861377120018005
98,196.60995850622407,0.5861377120018005,0.5861377120018005
99,198.6161825726141,0.6735003590583801,0.5861377120018005
100,200.62240663900414,0.5283267498016357,0.5861377120018005
101,202.6286307053942,0.618472158908844,0.5283267498016357
102,204.63485477178423,0.5178428888320923,0.5283267498016357
103,206.64107883817428,0.4235900640487671,0.5178428888320923
104,208.6473029045643,0.5930342674255371,0.5178428888320923
105,210.65352697095435,0.4873553216457367,0.5312638282775879
106,212.6597510373444,0.5312638282775879,0.5930342674255371
107,214.66597510373444,0.676216185092926,0.676216185092926
108,216.6721991701245,0.6889340281486511,0.6862489581108093
109,218.67842323651453,0.6862489581108093,0.6862489581108093
110,220.68464730290455,0.6862489581108093,0.6862489581108093
111,222.6908713692946,0.5223970413208008,0.5856097340583801
112,224.69709543568464,0.49881717562675476,0.5856097340583801
113,226.7033195020747,0.5856097340583801,0.5223970413208008
114,228.70954356846474,0.6104593276977539,0.5856097340583801
115,230.71576763485476,0.469575971364975,0.5856097340583801
116,232.7219917012448,0.6029767990112305,0.5662016868591309
117,234.72821576763485,0.5662016868591309,0.5662016868591309
118,236.7344398340249,0.5446180701255798,0.5662016868591309
119,238.74066390041494,0.6038901805877686,0.5662016868591309
120,240.746887966805,0.4873553216457367,0.6038901805877686
121,242.753112033195,0.6652399301528931,0.6432874798774719
122,244.75933609958506,0.6798819303512573,0.6432874798774719
123,246.7655601659751,0.6432874798774719,0.6652399301528931
124,248.77178423236515,0.5183761119842529,0.6432874798774719
125,250.7780082987552,0.7124496698379517,0.6432874798774719
126,252.78423236514521,0.6104593276977539,0.6104593276977539
127,254.79045643153526,0.6517297625541687,0.6330429911613464
128,256.7966804979253,0.42892003059387207,0.6104593276977539
129,258.8029045643153,0.6330429911613464,0.6330429911613464
130,260.8091286307054,0.4828742444515228,0.4977576732635498
131,262.8153526970954,0.6473140120506287,0.6171169877052307
132,264.8215767634855,0.4977576732635498,0.5283423066139221
133,266.8278008298755,0.6171169877052307,0.5283423066139221
134,268.83402489626553,0.5283423066139221,0.5283423066139221
135,270.8402489626556,0.48448318243026733,0.5283423066139221
136,272.8464730290456,0.671637237071991,0.48448318243026733
137,274.8526970954357,0.4443243443965912,0.46666815876960754
138,276.8589211618257,0.46474215388298035,0.46666815876960754
139,278.86514522821574,0.46666815876960754,0.46666815876960754
140,280.8713692946058,0.6408089995384216,0.5809545516967773
141,282.87759336099583,0.5809545516967773,0.5809545516967773
142,284.8838174273859,0.645878255367279,0.5809545516967773
143,286.8900414937759,0.5575419068336487,0.5809545516967773
144,288.89626556016594,0.538899302482605,0.5575419068336487
145,290.902489626556,0.6321134567260742,0.5575419068336487
146,292.90871369294604,0.5420025587081909,0.5723243355751038
147,294.9149377593361,0.6147962808609009,0.5723243355751038
148,296.92116182572613,0.5723243355751038,0.5723243355751038
149,298.9273858921162,0.518782377243042,0.5723243355751038
150,300.9336099585062,0.625012218952179,0.5589221715927124
151,302.93983402489624,0.5032562017440796,0.5589221715927124
152,304.9460580912863,0.5589221715927124,0.5913336873054504
153,306.95228215767634,0.6371107697486877,0.5913336873054504
154,308.9585062240664,0.5913336873054504,0.5913336873054504
155,310.96473029045643,0.6843855977058411,0.5913336873054504
156,312.97095435684645,0.2238989919424057,0.2238989919424057
